76,17,29,20,58,39,25,49,48,45,70,22,99,26,18,68,11,84,36,38,80,76,100,35,89,67,11,25,1,0,5,36,16,4,16,33,14,3,76,33,54,98,22,69,67,75,94,59,38,39,10,52,35,19,59,44,74,87,70,87,66,22,20,24,81,79,54,8,70,91,41,4,86,18,12,31,92,84,30,85,14,22,9,80,78,88,33,84,70,70,6,60,60,39,5,72,87,81,6,27
83,51,46,50,80,69,60,34,77,40,47,47,12,69,21,23,65,17,93,48,29,10,98,98,63,8,95,60,96,70,49,75,49,14,35,76,2,6,9,2,2,17,98,98,45,59,20,23,0,65,70,1,91,17,14,77,5,27,42,100,79,63,6,35,33,82,15,16,70,13,66,52,68,48,76,5,58,7,40,81,2,3,27,26,62,38,4,47,32,47,92,1,2,83,74,6,98,84,32,21
4,43,16,19,8,30,63,88,70,20,60,6,5,62,4,61,89,34,88,63,6,9,48,61,64,22,54,26,56,76,93,42,10,90,99,33,4,1,4,77,85,20,43,21,95,60,41,88,75,60,93,59,5,68,59,21,96,97,93,7,0,75,7,74,31,100,89,87,37,86,91,88,80,3,23,76,9,34,44,68,96,73,1,58,61,28,21,19,15,3,75,69,26,64,52,86,24,69,11,52
55,74,27,47,40,100,8,26,84,8,19,84,83,46,73,4,22,94,73,34,62,63,78,24,36,38,51,60,57,83,49,43,100,64,74,43,15,64,92,17,30,21,41,36,53,41,64,19,25,5,0,16,89,84,10,59,7,62,86,12,47,33,45,85,35,72,95,77,54,28,93,82,97,31,30,57,28,65,72,64,11,8,75,28,94,67,94,8,85,7,41,55,17,21,39,11,66,48,32,22
24,1,2,53,7,70,77,86,7,77,62,94,16,91,56,62,36,40,83,13,7,62,84,54,8,12,66,60,92,70,10,0,5,71,25,62,42,18,77,69,36,24,42,8,63,94,53,78,81,100,73,18,8,51,16,13,29,0,40,97,12,44,57,60,43,49,38,77,43,62,94,8,60,24,1,19,23,35,98,64,61,0,74,72,32,18,77,38,66,69,43,80,82,11,75,15,88,98,61,31
12,66,95,8,87,14,47,6,5,64,13,49,78,25,15,6,39,52,22,67,56,15,73,66,15,13,32,93,82,31,73,29,34,21,59,97,25,19,60,2,65,62,56,5,97,48,45,47,57,23,6,95,26,72,97,31,22,98,70,94,32,88,16,73,65,8,34,33,56,1,52,58,100,50,80,86,52,0,62,19,5,61,61,24,10,1,59,90,17,83,47,32,98,86,11,60,33,4,43,13
32,40,98,99,90,11,63,36,57,2,38,64,21,69,84,34,95,73,18,22,62,21,54,12,53,49,59,85,41,80,91,11,33,57,23,5,2,31,77,53,77,81,14,59,48,10,75,67,3,27,53,21,12,5,0,82,40,22,91,34,40,22,53,24,4,38,60,33,20,59,67,62,1,64,99,68,31,10,13,65,96,100,66,79,45,60,80,92,96,41,25,74,36,81,69,72,89,13,32,80
79,13,77,7,72,10,42,27,17,74,94,37,86,33,76,94,23,5,25,43,28,52,13,85,37,87,5,0,26,82,74,83,37,45,68,81,55,22,6,21,95,90,77,19,9,36,98,5,38,8,84,74,74,20,87,12,48,2,28,77,1,67,9,82,92,79,87,22,18,33,22,94,40,6,2,13,38,76,79,45,60,77,25,89,46,13,37,9,31,69,83,82,88,97,35,93,9,87,43,1
40,9,98,96,52,84,69,92,40,49,90,51,71,90,43,45,56,64,12,64,0,18,28,58,51,83,43,29,70,77,41,89,58,31,5,73,13,74,39,85,74,10,78,28,10,47,5,51,61,21,31,77,76,13,26,60,89,89,46,17,39,22,34,84,92,90,42,95,41,31,92,35,25,57,44,83,97,94,96,16,83,1,95,27,33,90,45,19,96,51,17,22,50,71,82,80,3,6,56,0
25,79,37,92,71,82,33,39,41,69,41,98,6,76,71,55,81,49,89,99,55,61,52,20,8,19,96,36,68,26,72,55,34,33,92,82,32,74,12,2,56,89,2,11,89,55,74,46,47,23,99,76,39,17,45,17,91,48,1,18,25,25,91,23,21,87,52,51,68,2,13,34,10,55,47,95,1,21,78,93,65,90,12,3,85,24,67,53,24,82,38,47,82,76,73,73,55,58,7,19
79,93,59,60,21,46,48,55,70,63,55,5,64,35,87,99,22,52,65,29,80,10,49,62,96,66,78,94,54,75,72,51,92,8,79,51,22,60,72,37,41,67,61,100,74,44,5,53,68,36,9,54,38,82,20,50,65,25,68,33,41,28,53,15,55,92,71,38,96,58,92,50,63,70,95,70,82,53,21,28,92,26,95,77,15,81,10,99,36,99,34,55,2,15,28,96,43,66,94,47
84,22,28,58,46,23,50,34,97,93,75,92,16,37,29,45,38,63,67,57,51,68,85,97,21,65,29,12,48,93,82,8,76,66,61,59,53,18,21,31,28,30,88,63,40,50,53,86,74,67,15,65,17,77,62,79,1,83,13,100,92,69,99,40,14,56,99,94,63,73,70,66,55,69,17,85,15,63,87,35,1,80,23,71,7,88,75,38,85,46,51,53,40,1,16,18,87,32,67,46
19,95,96,47,5,69,25,67,34,10,77,43,3,1,33,97,37,79,58,56,67,25,41,84,87,35,88,98,64,88,61,22,9,57,78,85,12,78,35,67,47,42,98,6,96,82,100,52,96,51,22,75,23,78,4,84,13,72,65,50,33,26,33,39,67,41,69,63,73,82,3,6,77,25,37,99,97,100,48,100,90,45,27,5,71,25,82,60,24,3,53,5,95,59,51,3,60,44,64,50
1,36,19,95,27,99,18,68,66,69,0,64,22,45,38,2,96,5,58,89,68,81,30,62,38,66,79,84,12,1,79,97,36,19,91,38,8,81,40,91,97,31,12,53,41,22,41,49,15,4,54,64,22,63,22,69,76,26,59,60,22,82,3,35,86,8,51,26,3,96,88,82,19,42,94,86,61,0,15,94,45,78,77,93,1,28,35,67,73,59,69,88,49,78,7,71,0,22,86,54
68,60,90,84,49,9,44,72,42,91,1,8,93,65,95,92,48,91,13,79,48,17,18,59,18,29,4,25,68,23,71,54,3,32,65,63,94,18,79,99,10,73,66,39,79,26,29,36,36,5,41,72,92,14,19,56,56,37,41,93,88,90,58,76,21,16,2,43,51,22,84,38,18,17,23,62,69,29,53,17,55,68,42,27,17,55,39,76,63,77,67,93,83,80,84,91,21,7,46,45
59,93,4,99,15,85,56,0,44,38,7,65,38,67,83,18,5,5,18,58,70,79,91,91,45,72,44,84,5,98,69,23,86,43,81,12,16,31,16,28,17,60,7,18,7,52,98,68,86,79,4,79,56,42,22,58,22,77,82,29,52,11,42,63,55,53,4,58,38,10,61,29,11,3,38,31,42,31,76,71,81,43,20,66,29,0,86,62,70,4,11,16,19,35,28,57,53,45,38,84
86,72,0,25,80,34,69,81,20,86,90,4,46,55,25,99,79,15,88,73,68,82,46,80,72,8,75,95,69,46,19,41,89,97,91,49,1,96,65,1,88,91,75,94,90,15,48,1,91,72,88,55,66,85,79,16,1,67,54,88,55,91,46,18,21,59,100,87,12,39,45,69,43,85,60,66,29,81,25,10,81,72,17,68,71,2,5,31,37,72,26,7,59,1,54,74,54,94,56,73
63,80,56,18,47,74,24,89,59,5,27,79,50,31,49,74,30,61,80,82,40,35,86,65,19,58,87,62,48,99,6,26,97,14,19,44,98,16,88,13,97,74,83,0,45,42,87,59,33,63,78,83,62,35,84,21,86,50,85,10,29,48,0,61,47,40,14,32,55,95,10,11,77,41,57,89,92,35,7,18,57,58,51,91,84,45,21,25,29,52,53,77,65,29,19,88,95,12,95,57
52,41,22,5,48,42,32,12,9,55,52,64,69,51,3,53,79,91,59,29,27,92,96,76,15,8,36,95,29,31,89,14,82,49,24,95,68,27,32,37,34,79,62,61,4,31,70,63,35,59,26,96,92,49,64,41,24,10,11,71,22,22,13,17,9,55,22,12,51,15,45,42,17,34,50,89,3,2,75,0,90,4,33,99,77,66,82,97,98,43,31,42,89,54,11,74,95,14,3,10
64,80,5,76,59,65,48,8,2,42,13,41,89,66,30,38,6,54,84,53,45,70,83,96,96,53,83,93,84,14,35,81,44,73,20,27,16,34,30,22,95,72,28,33,32,2,80,29,36,94,23,7,33,97,87,88,4,70,8,36,81,78,94,1,91,92,13,35,30,7,32,39,8,43,30,96,70,0,40,31,37,43,71,97,73,0,68,6,88,47,23,10,63,50,46,25,45,26,23,28
68,27,0,81,9,76,87,22,24,0,19,48,23,17,66,37,41,0,88,59,84,36,22,41,8,48,65,32,49,84,19,11,100,9,51,74,46,2,58,63,47,1,91,1,90,77,5,62,73,30,53,45,73,93,71,70,40,10,29,94,23,53,57,35,46,21,51,79,58,30,90,74,44,0,38,94,43,35,57,34,53,34,48,31,29,62,98,74,62,80,40,34,26,62,81,84,3,32,76,28
12,74,95,39,90,52,59,97,65,3,96,100,71,78,20,6,28,61,6,77,47,25,1,38,66,82,88,76,27,98,40,55,39,99,69,85,72,40,37,45,13,54,63,47,38,31,100,28,54,7,89,27,95,4,78,69,77,67,69,84,75,73,39,70,15,18,78,12,50,30,62,11,32,89,37,85,66,93,45,28,94,13,65,7,75,21,4,83,56,14,67,35,52,49,93,90,80,6,88,94
40,0,68,22,82,22,40,60,66,1,87,49,80,98,82,34,72,67,77,4,84,31,89,87,41,93,35,74,5,30,78,42,82,93,25,66,84,65,43,49,37,0,70,18,84,69,94,26,71,35,39,62,50,37,95,28,81,9,58,87,5,31,3,96,76,1,91,20,70,41,14,18,80,81,11,66,8,39,60,71,61,32,39,90,58,12,70,94,69,82,40,30,62,89,72,25,99,62,79,49
74,78,56,24,28,66,49,33,15,26,66,16,85,77,36,25,35,42,28,13,67,32,96,1,35,95,80,4,10,66,85,27,89,27,76,20,72,37,40,47,51,57,20,22,68,79,68,54,59,48,40,94,50,82,15,37,49,75,54,42,65,13,9,100,57,39,14,69,10,93,85,83,59,66,5,28,23,80,41,22,72,51,25,13,41,45,8,48,99,10,91,47,11,74,7,27,79,90,97,69
59,68,68,95,72,96,36,15,86,8,91,50,68,67,44,25,5,6,12,90,48,70,65,28,4,52,80,2,22,97,70,49,86,25,2,70,100,30,59,85,84,25,35,73,18,43,34,24,100,11,10,43,66,77,17,36,82,14,2,4,8,14,28,61,17,30,37,71,83,12,69,48,8,90,18,49,33,53,38,33,51,68,22,31,24,58,30,24,78,51,42,36,96,5,94,94,76,11,68,57
68,30,7,23,57,29,91,40,37,63,10,18,62,92,47,45,82,32,23,15,65,3,49,18,4,23,20,18,44,11,16,66,36,20,99,23,27,31,8,70,45,61,91,25,55,89,80,73,19,16,48,20,71,9,73,67,59,15,38,27,90,21,58,26,38,70,97,20,29,25,31,35,84,91,56,99,59,69,21,73,15,17,66,59,65,18,91,70,96,51,30,69,48,24,77,58,34,79,45,52
88,66,23,2,13,52,37,36,44,94,3,15,41,13,63,48,87,22,13,78,81,76,46,44,49,61,10,3,9,34,79,25,82,15,18,85,7,9,55,89,65,14,7,94,6,20,72,14,61,6,0,39,98,35,79,22,9,61,99,25,0,72,79,53,6,24,49,10,7,3,97,96,44,15,57,18,83,44,30,92,25,2,38,49,45,14,83,97,73,74,43,58,3,54,71,41,34,49,75,83
34,84,62,13,33,52,69,19,91,53,69,64,18,83,56,45,23,12,11,45,96,30,20,19,80,30,24,96,97,98,93,69,7,92,48,44,94,40,1,29,24,69,19,38,11,98,0,36,3,82,9,64,98,81,18,71,29,57,80,13,7,90,25,75,100,49,32,94,59,51,49,93,76,4,24,3,69,66,38,55,25,19,15,84,16,73,17,82,4,55,56,19,58,53,5,95,96,49,9,46
100,59,49,92,22,12,33,81,43,73,20,90,52,73,37,38,71,28,71,4,23,93,65,22,38,0,89,4,50,23,67,22,62,67,94,85,35,15,72,24,66,36,2,86,60,79,15,10,90,88,94,27,56,89,95,6,92,32,60,75,75,64,32,64,85,14,40,61,13,97,66,33,44,70,95,35,6,33,0,82,75,39,9,73,41,51,48,9,37,73,38,48,47,26,85,30,58,16,76,15
92,9,55,64,97,18,74,59,57,38,46,59,59,80,35,80,59,49,79,56,33,8,91,50,46,17,10,5,76,80,73,48,43,92,29,22,33,38,83,72,35,77,67,66,65,56,29,1,50,60,77,35,20,96,50,3,58,95,66,64,29,26,66,73,14,78,51,23,56,64,85,95,93,16,41,93,5,34,31,57,33,43,61,10,12,27,31,82,92,27,98,69,41,53,20,51,63,39,66,62
58,72,38,17,29,53,12,83,11,79,97,39,60,86,67,8,74,17,37,59,55,18,21,34,11,57,39,58,56,12,37,37,55,11,38,66,20,80,26,45,60,49,78,63,0,68,97,78,4,38,22,52,51,54,32,83,17,41,50,89,65,21,17,66,63,55,59,6,18,62,35,85,92,95,4,78,17,2,66,31,71,13,97,67,68,41,65,2,97,99,23,44,96,54,31,87,95,97,20,97
47,24,7,9,2,91,69,53,95,74,96,46,72,4,70,98,50,93,97,83,18,37,12,42,50,93,97,50,48,33,95,22,58,45,65,69,70,1,41,3,58,50,60,44,20,80,95,11,72,48,12,27,5,27,59,86,100,70,85,42,95,89,80,94,68,16,9,32,44,85,48,10,43,75,90,64,79,33,1,48,51,27,42,82,89,93,57,38,6,12,78,12,61,26,58,4,98,62,22,17
6,89,21,72,9,22,56,48,32,73,10,83,100,29,54,69,30,91,33,90,6,58,95,9,35,53,29,16,81,86,17,57,49,40,36,70,49,31,98,92,61,83,60,35,4,11,24,46,64,69,28,70,92,47,99,75,27,67,99,29,50,93,85,6,21,6,30,68,42,49,69,44,60,9,52,84,98,14,0,16,5,2,5,54,61,81,56,23,33,3,40,46,81,89,40,96,29,64,63,7
23,86,95,5,54,2,39,71,95,66,87,59,84,36,96,91,24,86,25,96,49,46,58,28,23,66,16,54,58,34,18,82,8,70,14,30,90,87,29,28,57,64,67,3,87,67,66,59,2,18,19,100,23,16,71,99,85,68,96,53,29,25,59,91,12,69,77,95,20,44,78,62,97,1,69,80,42,34,14,36,71,72,80,35,20,91,32,88,64,44,46,4,54,31,0,15,80,0,68,77
9,69,87,63,15,43,55,10,0,67,95,86,95,81,13,51,58,27,98,8,26,74,61,92,12,5,56,79,26,44,64,86,1,14,12,94,53,96,61,47,26,98,99,96,45,28,27,62,57,6,8,0,85,13,0,99,67,48,81,52,37,58,49,32,82,0,83,51,13,68,64,10,44,67,69,87,36,60,27,40,8,25,26,47,65,18,29,7,1,80,58,60,99,71,53,72,91,37,36,13
43,94,6,3,91,22,42,75,41,45,75,74,81,26,4,34,63,47,71,72,54,66,85,38,46,93,79,64,20,88,26,100,52,9,54,33,55,97,59,54,9,38,28,36,2,18,51,79,50,72,72,21,6,100,40,23,88,38,35,96,44,51,35,3,39,98,39,12,52,17,56,26,32,27,73,28,62,6,68,14,11,58,11,97,19,62,62,41,79,97,46,8,81,99,25,32,26,93,12,33
71,4,34,59,97,62,91,38,99,24,26,8,86,21,15,10,24,57,94,73,53,5,27,29,54,53,19,64,93,15,48,17,98,31,51,46,48,21,67,55,12,85,40,87,78,74,43,70,80,50,96,25,31,29,26,3,8,65,28,88,91,14,26,16,15,48,19,0,87,99,56,40,86,91,63,41,89,24,88,29,74,67,46,12,90,64,57,93,59,68,59,41,69,57,91,29,8,50,25,98
100,22,84,51,61,6,78,10,4,98,26,95,15,31,14,63,1,92,57,60,41,63,83,31,52,27,19,100,36,27,92,42,61,94,79,77,82,19,1,82,56,13,18,98,23,17,6,11,79,37,27,27,43,95,6,84,42,31,79,8,4,93,34,88,30,63,0,4,94,94,78,12,30,100,83,96,68,2,24,10,32,54,14,50,0,8,98,28,10,74,28,42,100,71,88,12,3,10,26,22
77,65,79,97,57,15,60,42,36,41,45,65,24,61,51,81,97,68,67,19,55,78,98,14,97,8,16,7,44,45,55,5,29,54,30,68,52,66,56,49,75,92,16,89,34,44,27,32,11,35,49,23,12,72,10,96,99,89,84,74,13,38,42,86,36,64,62,50,55,73,23,63,30,95,98,47,24,18,10,73,37,34,8,77,47,60,24,27,94,78,11,43,43,66,60,61,8,34,59,85
41,45,14,24,74,100,30,8,39,84,28,25,42,23,24,64,77,36,41,94,87,33,83,46,44,51,99,61,26,20,63,83,80,16,16,77,94,92,12,41,85,28,34,88,4,86,62,29,9,28,74,30,61,43,11,47,89,61,18,94,65,62,48,74,16,92,9,78,6,70,91,93,75,90,69,91,62,13,58,91,98,18,83,87,86,18,33,91,99,2,19,20,13,98,8,51,22,52,14,78
42,90,74,56,89,37,96,87,53,65,0,30,28,18,92,20,57,71,39,98,3,84,58,78,63,58,0,19,19,55,42,51,56,43,97,35,84,96,76,67,65,2,42,29,16,90,85,34,82,46,0,41,91,74,18,2,70,16,42,60,23,46,96,28,95,83,74,41,47,63,58,92,43,9,62,62,21,30,41,8,49,11,1,8,27,48,1,18,21,21,1,86,95,8,84,80,48,59,63,86
21,36,25,37,80,20,86,10,23,81,74,86,53,22,21,36,15,6,74,14,33,96,99,20,45,90,76,67,63,34,17,16,23,50,29,15,34,33,46,42,15,35,24,0,28,74,31,67,30,31,2,30,40,55,51,14,90,71,11,74,98,38,51,82,93,90,34,40,33,99,61,67,9,39,25,86,83,22,9,28,22,9,75,6,43,53,51,24,65,63,32,28,98,36,75,44,42,38,39,39
88,73,37,92,6,65,64,78,62,57,11,34,92,53,52,22,10,6,99,13,64,48,5,46,41,86,27,18,4,35,20,50,72,54,57,47,43,58,87,13,88,37,42,97,45,62,76,68,79,26,100,25,6,64,29,90,75,32,65,81,15,68,44,41,78,68,61,57,15,42,40,10,3,67,87,78,23,28,19,15,52,42,47,37,19,26,68,67,72,12,41,93,69,64,38,72,54,75,6,89
4,53,90,51,34,83,95,77,67,7,89,5,13,99,21,17,99,18,3,27,28,0,43,7,100,99,12,50,59,26,31,1,9,59,77,22,17,56,59,96,18,100,31,19,77,62,86,84,20,26,13,89,4,69,91,45,73,62,9,84,45,6,45,13,50,54,4,90,96,75,58,7,52,99,11,14,67,56,94,10,50,8,10,27,41,84,6,73,31,77,25,98,46,35,56,98,64,81,64,46
60,89,43,72,23,33,24,99,2,63,22,21,39,2,18,54,77,22,5,64,55,96,98,14,11,93,65,91,17,2,47,54,84,55,94,51,29,24,52,99,100,93,94,34,52,4,0,53,60,64,43,55,3,66,4,53,94,97,100,100,7,57,94,48,74,37,94,53,32,64,31,14,6,47,2,42,97,95,94,77,51,47,9,36,67,78,93,20,17,2,18,96,3,6,73,6,47,99,1,62
0,31,23,65,79,20,68,66,12,54,18,51,70,53,46,45,78,89,7,29,41,88,26,100,9,18,15,97,100,39,23,23,75,64,72,58,4,67,99,56,12,86,29,74,62,24,83,23,48,24,76,66,26,21,60,49,81,88,81,7,46,77,74,57,94,7,68,44,56,45,53,97,34,8,44,96,50,52,74,78,6,3,54,46,73,59,75,16,20,94,89,11,55,7,88,32,39,70,56,47
12,79,13,37,79,66,58,29,9,88,64,26,15,63,43,38,6,93,56,87,0,68,8,76,86,2,69,67,0,55,57,41,61,47,68,34,96,19,3,25,72,52,51,33,24,54,53,68,76,61,60,70,38,79,74,6,81,65,62,80,34,58,55,0,43,95,75,77,28,18,35,79,27,97,34,68,91,24,94,95,56,29,27,91,20,45,11,12,95,19,44,81,47,46,59,14,44,16,8,61
