68,43,79,7,7,29,61,15,34,31,35,41,1,99,37,68,36,81,36,62,27,44,21,58,10,0,47,60,64,41,57,51,9,45,68,79,75,4,63,40,23,87,90,94,69,84,17,76,88,90,4,60,17,56,15,17,61,3,97,86,79,2,27,46,47,48,63,90,25,41,95,73,94,79,61,67,13,2,24,90,8,39,18,41,33,68,64,16,32,93,13,17,4,7,15,0,40,9,44,55
45,51,23,18,24,100,26,87,75,38,94,41,88,23,96,97,77,94,69,82,96,8,7,71,11,28,74,41,73,33,77,8,13,90,44,96,58,11,50,8,64,33,96,76,3,48,55,23,6,23,67,93,77,79,65,9,75,87,29,66,28,34,7,6,66,76,22,49,52,51,36,53,52,60,15,30,85,25,27,23,94,91,54,99,57,8,43,65,46,94,14,21,42,42,77,92,6,32,46,97
47,18,67,55,5,76,40,52,48,50,38,97,47,12,24,52,83,74,39,22,55,39,26,90,4,48,62,61,86,83,9,29,79,46,12,55,79,58,67,52,66,33,29,54,32,64,23,35,78,66,66,28,42,44,52,92,73,95,41,72,78,82,26,94,80,75,53,43,61,98,57,81,58,89,33,81,75,30,100,29,80,20,16,45,17,27,41,46,100,69,4,33,43,63,38,31,66,71,45,57
21,24,50,87,79,7,90,7,31,98,62,97,39,3,51,54,78,66,39,92,69,45,90,73,17,32,19,17,52,47,21,27,17,49,89,91,98,0,17,82,29,27,79,32,55,42,81,30,30,86,37,88,62,91,6,37,89,64,74,95,42,72,8,82,68,99,67,70,75,68,13,69,24,72,64,82,4,36,35,60,16,36,60,70,94,6,15,52,49,26,9,47,29,22,56,2,11,76,5,100
33,93,72,82,32,22,72,47,41,64,51,14,62,32,3,11,71,12,57,75,1,64,93,18,52,89,0,40,83,7,95,52,37,93,68,36,24,57,78,37,69,12,35,17,87,58,15,27,10,91,8,36,41,49,28,41,81,70,95,17,37,97,22,11,20,91,24,7,15,45,96,11,49,60,25,33,29,84,23,35,90,54,54,67,70,1,86,50,88,86,55,73,74,92,26,18,94,62,83,70
100,93,95,88,11,16,66,72,71,83,94,13,16,36,15,1,38,24,79,91,63,67,72,90,58,13,56,31,99,28,5,58,38,12,79,100,20,38,10,11,44,82,54,14,85,56,100,51,51,57,74,50,10,13,9,71,37,45,97,27,29,6,74,66,100,44,67,73,55,31,68,59,53,44,91,50,7,17,29,54,0,18,47,93,71,92,62,46,56,36,70,15,25,72,81,56,57,80,2,1
7,99,28,55,76,58,96,85,4,31,62,5,99,32,82,38,34,71,39,56,50,61,50,91,7,81,82,3,55,54,74,48,100,18,82,65,53,4,47,69,67,93,10,24,11,17,88,21,93,46,95,29,25,86,29,43,85,26,55,33,35,41,68,12,77,71,1,27,39,54,99,47,58,63,66,33,90,15,51,100,16,65,40,4,45,48,68,75,55,58,29,10,69,76,23,78,79,64,75,73
58,7,26,73,76,40,48,79,16,73,82,34,88,16,42,27,50,72,10,49,85,18,70,29,28,57,62,29,32,49,61,67,24,56,57,46,50,69,80,46,33,61,82,25,77,86,68,5,40,14,88,71,45,6,98,88,76,41,30,26,7,68,4,79,35,62,7,53,62,59,11,25,73,30,34,72,37,7,66,4,65,75,48,63,10,74,14,63,64,51,14,87,10,1,17,78,96,38,7,59
58,82,62,51,83,95,79,19,35,23,43,1,59,62,56,76,50,84,39,50,26,28,93,94,49,39,68,9,46,35,62,25,33,72,32,79,44,40,40,12,4,97,99,67,38,20,44,2,4,12,64,67,14,21,44,11,81,6,18,85,73,66,96,45,97,50,44,86,41,55,23,82,8,0,6,34,80,94,57,2,25,96,51,9,78,46,20,75,11,30,29,33,63,29,1,56,48,96,25,62
76,7,55,72,100,25,76,76,29,74,15,0,6,73,23,67,57,27,59,66,79,56,55,83,37,85,78,53,89,2,33,63,45,76,42,5,63,4,81,78,32,27,45,56,36,5,71,81,31,47,18,36,62,49,75,93,93,54,12,19,99,6,49,19,85,2,21,63,13,79,21,93,24,28,48,70,41,35,1,33,27,82,45,7,18,12,36,29,56,55,32,8,50,23,8,82,62,8,69,14
25,69,33,89,91,49,4,86,58,20,68,55,8,31,45,6,51,39,98,18,27,88,29,19,93,26,50,51,64,64,55,23,98,36,41,23,10,42,54,81,34,0,81,8,63,78,100,55,84,68,30,44,53,49,20,0,10,3,39,100,42,38,6,27,56,70,18,75,63,82,7,18,29,74,97,67,7,49,66,44,76,83,35,95,75,94,84,4,64,50,0,67,14,54,98,75,64,65,74,40
76,95,83,58,65,64,61,72,31,61,96,85,98,6,45,95,94,5,41,87,94,73,21,73,8,77,49,26,12,93,71,64,93,12,7,51,76,81,58,10,85,1,24,98,6,73,89,73,53,91,29,35,95,37,55,59,24,75,75,79,1,21,19,94,55,78,3,67,6,64,40,13,6,25,16,31,37,63,11,22,48,10,24,41,25,42,41,95,19,67,32,46,29,58,56,16,95,11,37,58
63,54,66,92,94,22,87,51,77,64,35,31,5,89,63,54,50,95,8,97,56,86,100,69,17,36,21,54,30,43,59,41,4,19,30,29,98,39,7,59,61,2,7,94,72,84,87,38,61,98,61,64,0,73,37,35,86,5,18,71,84,75,5,94,88,3,39,10,28,48,88,13,37,0,24,20,71,100,15,36,57,62,52,54,14,42,48,96,81,73,98,36,45,1,26,96,12,62,61,43
72,5,67,51,33,36,28,6,98,50,78,5,91,58,43,31,35,20,92,74,23,46,77,48,88,5,58,86,37,14,24,58,7,63,22,28,38,13,0,53,54,81,26,4,7,58,94,17,73,63,62,35,2,59,85,35,66,6,17,37,63,94,58,34,62,31,88,73,59,89,71,33,66,29,90,12,2,97,88,33,27,7,28,61,28,0,67,50,17,15,78,50,88,70,25,81,61,89,15,12
51,11,57,16,57,77,17,70,2,9,72,97,59,5,36,72,88,88,18,27,64,83,11,22,22,5,79,32,5,70,14,11,73,87,1,98,24,71,43,41,63,61,6,62,7,4,48,61,46,63,9,20,29,95,85,41,57,52,11,35,53,15,84,98,24,2,53,46,65,33,21,8,25,23,42,84,5,66,8,55,32,15,25,69,81,17,4,71,59,64,25,16,66,82,99,27,10,96,85,78
30,83,80,54,48,8,99,40,27,51,24,97,41,61,81,57,13,64,49,66,3,62,49,18,57,43,36,56,55,99,33,85,34,75,31,59,68,14,16,32,26,23,27,21,95,52,86,9,28,44,75,75,85,30,34,17,56,90,64,92,24,40,89,4,67,85,54,7,88,22,80,76,86,90,26,10,48,32,85,95,13,71,64,57,85,62,67,2,80,89,8,10,6,98,43,97,80,22,97,32
83,50,60,94,37,33,40,81,24,26,87,27,20,2,27,84,49,45,14,45,52,41,48,67,85,41,64,96,100,83,59,83,30,50,8,54,8,29,76,32,6,42,43,33,44,68,31,100,21,22,75,8,93,61,6,44,77,50,95,64,9,13,90,44,29,80,75,1,79,59,89,83,92,82,54,92,49,12,56,66,46,67,77,11,25,89,21,76,89,82,44,31,11,75,81,98,84,43,39,34
79,98,48,36,91,10,7,59,64,83,73,13,73,32,48,87,59,54,51,17,81,2,95,37,1,43,89,52,7,9,34,95,48,26,51,67,28,67,78,50,40,17,6,2,63,90,28,85,71,8,92,80,91,66,32,26,85,31,15,47,9,92,5,35,26,36,21,5,43,3,88,41,15,64,78,87,38,49,31,47,95,76,43,91,37,97,19,10,3,24,82,0,29,57,75,95,38,43,21,3
13,95,57,62,3,64,72,48,15,68,40,43,71,29,82,15,95,7,14,36,98,71,34,66,21,75,61,18,91,26,40,43,81,88,27,99,77,31,17,5,15,30,23,66,69,3,19,59,46,67,84,65,25,15,22,58,11,52,41,89,51,33,27,6,64,95,2,63,58,19,58,8,76,63,52,32,27,25,81,31,81,2,18,84,96,53,10,41,7,36,87,63,56,40,31,76,80,28,78,67
76,84,93,18,73,5,70,2,66,48,65,50,92,83,45,7,25,0,76,82,77,17,97,54,11,43,33,66,66,10,73,30,43,64,63,85,67,21,1,10,58,47,37,66,77,57,28,18,64,1,25,88,47,73,11,25,85,89,48,24,26,58,95,65,47,58,43,33,26,70,79,62,27,95,22,42,52,82,9,21,30,57,89,6,55,87,31,22,5,22,82,93,37,97,20,33,77,35,3,32
30,70,94,29,60,6,1,64,43,54,11,1,38,50,5,22,17,93,60,16,63,70,24,22,60,20,96,80,5,69,49,32,14,36,99,97,27,28,77,14,62,19,13,39,57,65,1,32,79,7,52,54,19,6,45,91,45,67,16,48,56,74,60,92,86,46,15,19,5,81,90,94,23,23,15,69,58,7,16,2,46,18,18,95,24,76,34,58,2,65,30,1,15,35,36,48,90,86,59,14
27,85,17,28,96,95,71,37,62,24,12,71,81,3,63,34,97,29,60,71,65,52,46,83,44,26,41,64,0,66,21,16,60,87,40,17,49,36,45,93,52,35,25,21,3,82,59,89,70,15,7,24,15,75,80,4,29,7,100,95,16,3,3,6,87,45,20,42,69,25,69,11,54,75,1,27,40,35,54,79,21,5,44,33,35,30,8,87,52,87,44,31,89,80,56,27,28,6,77,83
70,94,26,28,82,41,26,60,32,18,34,33,94,50,44,62,33,42,95,15,75,43,13,61,2,70,6,37,63,87,6,55,15,51,26,95,5,14,56,78,23,90,53,5,27,69,30,12,6,66,77,62,39,3,89,52,14,95,75,97,14,69,85,91,55,84,19,22,57,89,32,6,44,30,87,91,31,5,36,66,1,42,80,73,69,49,7,52,68,20,46,87,16,59,48,88,79,79,33,63
26,90,72,26,47,83,65,10,83,23,92,53,99,59,83,82,49,92,88,11,20,24,23,75,100,46,99,50,30,43,4,97,53,31,18,85,43,35,89,64,44,22,47,54,74,69,19,78,53,99,64,91,41,4,100,13,37,52,69,33,49,43,18,19,14,99,55,48,95,24,59,33,66,40,21,32,68,7,18,88,66,16,87,2,92,78,24,36,67,61,74,10,69,69,35,65,35,73,25,18
96,79,20,65,51,89,99,45,78,19,43,65,80,70,37,69,92,14,60,86,96,58,8,62,83,93,41,55,57,5,28,32,76,62,71,26,97,22,98,54,35,38,35,82,2,63,93,72,65,82,30,64,3,54,84,6,66,23,64,28,27,54,13,55,78,11,34,67,81,31,26,78,43,59,80,14,61,81,24,49,44,63,58,13,2,36,17,35,74,95,27,44,82,13,94,41,60,94,71,77
97,10,11,52,41,99,29,87,5,89,43,52,89,46,89,93,57,87,41,27,22,42,49,45,51,82,16,76,10,18,1,43,63,7,52,99,34,2,97,60,1,51,66,39,100,48,7,55,15,85,2,48,50,32,85,85,43,100,51,1,6,99,82,48,50,14,73,99,6,66,92,25,48,3,36,38,94,28,52,97,88,81,70,93,25,40,58,71,86,97,94,0,98,49,50,84,17,47,16,38
18,40,39,16,84,93,41,19,84,31,13,24,0,42,63,48,78,60,65,13,56,32,72,28,83,90,88,67,77,80,81,54,74,45,5,83,23,45,78,20,64,14,34,34,21,52,72,58,73,29,7,1,71,1,7,10,58,2,38,1,29,67,85,69,87,73,26,23,40,65,34,6,44,59,20,68,56,19,83,85,79,55,11,26,38,16,24,7,86,50,65,50,38,100,76,9,38,65,14,65
82,97,29,85,69,52,39,24,17,49,90,74,9,23,92,8,29,48,97,49,80,43,25,62,75,89,47,0,7,79,53,50,64,1,70,67,43,7,61,54,52,29,24,12,43,41,45,23,10,77,5,77,50,64,9,93,47,28,55,63,67,58,81,10,58,34,100,14,38,86,51,84,61,50,10,7,91,50,58,34,33,37,97,47,20,42,76,93,62,30,3,1,84,8,42,21,19,13,10,2
32,6,92,19,40,25,0,38,82,46,95,30,3,30,19,15,51,61,6,84,89,13,46,67,77,43,25,52,29,12,99,28,34,96,1,73,63,32,32,66,80,12,63,91,87,76,40,25,92,7,58,26,37,45,23,63,64,35,89,13,89,59,74,12,44,98,57,61,7,18,16,54,24,53,91,0,29,59,53,70,8,6,58,43,85,97,13,25,3,79,93,61,87,10,63,68,4,0,99,78
90,58,89,5,24,16,20,37,8,68,32,59,85,3,87,48,63,17,21,42,25,74,2,41,4,39,12,92,39,90,32,61,57,46,77,24,86,89,51,77,18,81,83,31,54,57,9,69,5,83,83,97,97,13,69,93,40,34,61,69,46,39,92,79,84,15,88,17,50,36,18,85,10,7,18,18,30,81,25,43,14,21,92,89,85,59,7,37,66,30,18,12,38,57,90,98,77,99,33,68
2,93,19,5,72,4,13,68,82,91,50,55,51,46,45,32,2,91,79,19,19,20,65,81,94,99,87,40,100,52,47,81,96,90,39,55,61,48,87,70,99,77,99,72,82,96,27,6,81,48,83,35,70,6,56,99,81,44,86,98,5,61,37,71,79,44,11,67,20,97,13,50,66,19,27,86,5,59,45,99,86,14,43,9,16,62,7,91,62,85,53,58,44,12,42,45,7,67,70,94
26,85,94,2,34,56,43,57,95,55,34,50,8,64,1,61,38,75,17,35,26,76,27,89,20,19,100,66,13,78,6,42,28,54,38,21,13,70,97,96,35,45,67,60,89,0,73,86,4,16,92,73,93,16,65,17,19,11,92,59,60,41,84,3,58,56,1,18,65,33,98,60,16,48,50,31,18,67,72,46,75,89,11,64,28,86,50,25,74,8,1,2,31,46,35,0,48,61,56,82
83,44,65,25,22,13,79,68,71,75,48,22,94,11,28,36,93,45,5,85,71,45,6,7,94,44,48,97,43,44,55,89,7,41,68,20,93,99,30,49,100,76,93,5,25,83,98,29,37,78,25,44,58,4,15,2,99,7,57,70,64,74,68,1,16,29,83,39,34,75,66,26,78,72,17,69,67,48,96,53,52,63,83,75,94,95,26,99,64,34,2,79,30,16,4,25,12,38,95,34
49,44,41,13,25,0,43,3,4,20,32,30,8,24,41,89,93,52,68,46,71,45,93,30,36,35,62,3,37,86,90,5,64,93,64,19,85,89,30,29,48,8,9,66,41,23,1,15,52,78,78,71,96,31,64,58,4,98,7,81,67,64,49,26,39,29,43,6,59,71,45,61,64,41,37,26,98,95,44,47,7,82,45,2,73,27,82,68,73,16,4,6,16,60,15,53,18,50,18,92
10,11,0,83,84,29,75,62,11,81,82,87,15,91,7,73,35,11,71,36,70,60,96,34,95,41,0,67,76,2,7,26,45,78,92,59,21,64,20,19,59,65,48,45,53,41,2,63,49,44,51,83,99,66,27,53,52,57,1,82,66,28,30,86,96,12,35,99,30,94,12,14,80,66,68,39,36,99,29,83,7,33,62,67,2,55,59,46,18,68,73,51,45,57,91,85,86,23,65,69
73,54,53,56,90,46,97,70,5,92,74,35,12,6,38,50,77,45,93,44,6,5,71,97,90,16,22,66,27,99,25,11,10,27,36,26,2,30,37,26,67,81,60,93,47,22,90,64,79,10,98,24,88,95,37,36,55,59,90,26,56,51,27,63,54,5,20,54,49,19,70,15,32,48,43,68,89,65,38,49,96,73,3,7,31,25,45,48,22,15,20,100,47,9,96,75,82,28,66,98
66,41,99,94,87,76,33,26,27,31,39,75,66,91,14,54,7,66,74,89,8,95,30,26,65,28,22,13,100,47,6,86,32,49,2,86,76,96,73,84,52,70,46,46,22,21,10,14,52,3,16,34,21,80,14,55,2,35,12,8,66,49,22,22,15,37,16,57,89,14,88,11,94,12,39,15,35,81,39,0,64,39,20,51,91,37,93,75,44,81,64,69,51,11,16,83,44,90,9,1
46,70,70,2,0,33,52,12,90,5,9,72,32,11,60,37,83,47,38,93,80,96,71,54,9,85,87,3,74,7,80,83,20,70,79,66,84,19,45,28,0,56,9,1,59,52,0,36,91,88,60,89,99,41,77,8,22,22,15,13,4,89,39,16,23,96,10,48,5,74,13,43,95,76,28,31,42,47,6,97,86,43,20,26,67,38,17,54,81,57,94,23,25,69,75,56,37,26,46,42
39,22,14,94,13,70,100,59,68,38,57,57,82,33,32,92,43,58,68,13,81,61,15,43,79,59,11,53,51,93,30,42,44,37,78,42,14,14,52,88,35,77,28,57,62,59,72,35,50,3,10,21,87,3,92,40,22,22,68,67,43,42,75,61,18,20,84,37,31,6,25,86,80,66,72,61,32,42,12,51,13,97,77,9,20,1,37,28,36,1,88,29,51,68,10,50,73,10,76,32
42,5,3,40,46,82,94,4,41,48,3,7,21,6,30,14,59,6,83,80,13,95,47,22,1,6,3,89,83,32,81,86,74,48,99,85,87,67,85,95,22,60,0,93,18,28,27,46,25,45,39,88,15,64,96,71,4,38,48,19,0,71,23,13,94,21,73,36,78,62,82,49,11,90,44,55,5,55,49,100,38,40,51,74,8,99,56,27,29,48,85,70,66,45,81,98,47,72,61,98
48,22,36,94,72,16,47,17,20,85,74,29,28,34,50,77,14,78,71,4,0,100,15,73,23,89,23,84,42,81,88,98,47,15,19,75,9,70,20,20,59,53,25,25,66,15,15,87,58,64,5,43,56,81,6,67,18,66,45,50,99,40,57,93,35,41,15,68,96,25,83,98,93,30,41,73,90,67,66,66,76,67,68,31,33,0,16,71,60,35,99,37,57,41,39,34,18,74,33,65
15,96,77,16,41,57,52,71,56,87,90,88,19,68,24,6,88,22,28,52,8,43,49,84,24,20,49,29,23,4,14,29,0,58,34,12,55,37,62,98,40,50,51,37,36,16,65,59,31,4,35,25,65,86,45,14,25,64,100,78,68,55,2,15,43,24,95,86,83,47,51,5,16,34,29,56,78,7,41,29,82,6,83,8,48,90,27,46,98,58,30,37,49,98,38,88,33,12,73,42
64,36,8,10,26,5,45,20,67,87,72,43,52,22,56,87,76,23,60,46,35,94,30,100,71,37,45,94,84,23,37,34,99,70,34,77,9,63,9,84,8,89,14,52,24,2,38,65,45,98,72,58,67,99,31,0,10,97,41,14,74,27,62,41,33,90,100,41,54,21,69,31,23,23,83,54,40,54,1,93,17,30,42,94,56,42,27,48,73,63,37,53,20,79,63,51,72,52,55,100
14,93,79,17,48,41,87,25,17,22,41,15,89,51,90,2,65,77,13,13,65,34,74,11,43,31,52,19,44,50,94,75,6,31,53,93,95,48,85,28,70,31,35,65,91,62,17,76,44,3,70,24,63,97,11,37,83,17,6,48,83,82,27,84,67,42,20,44,13,75,45,24,83,25,9,14,12,20,66,19,77,83,9,62,1,64,86,97,88,3,18,9,78,55,50,82,56,43,91,3
52,73,7,11,65,54,2,94,89,23,10,54,65,52,44,52,45,94,49,98,39,55,12,76,78,7,19,2,43,25,61,88,6,79,65,54,17,35,96,85,53,9,9,98,9,30,94,86,43,14,53,87,49,91,71,8,62,19,79,53,36,94,82,20,88,12,25,33,97,84,14,58,13,30,96,46,16,59,7,23,18,72,61,10,53,43,23,98,54,71,56,17,2,69,3,54,0,80,12,24
32,5,49,99,12,80,43,9,93,64,1,18,7,64,15,20,19,98,86,54,71,30,18,45,95,59,2,99,59,38,29,77,91,78,37,86,31,100,92,92,96,2,47,25,33,91,30,89,84,54,70,68,99,41,71,71,18,64,83,34,28,75,24,19,53,31,92,25,18,86,97,7,100,65,54,45,40,70,6,94,66,36,4,69,97,29,44,62,83,25,14,66,89,56,67,21,5,95,77,91
42,3,64,59,60,49,95,25,56,47,71,41,30,30,23,6,20,61,30,73,1,50,83,75,74,69,9,40,69,41,25,84,80,39,65,48,62,87,91,38,19,97,93,89,26,24,50,44,74,16,9,60,55,7,53,23,90,66,65,55,14,72,1,66,97,68,41,76,4,62,59,68,20,69,90,0,66,31,16,11,48,33,68,32,1,77,18,18,96,16,79,89,91,37,8,4,64,51,1,27
